代碼,圖示,英文,中文,屬性,職業,天生星,覺醒,收錄,強度,滿HP,滿ATK,滿DEF,SPD,暴率,暴傷,抵抗,命中,取得方式
35703,unit_icon_0220_1_3.png,Frieren,,風,攻擊,5,未覺醒,非常駐,B,9555,747,593,104,15,50,15,0,
35713,unit_icon_0220_1_3.png,Frieren,,風,攻擊,5,覺醒,可召喚,B,10380,823,626,105,15,50,15,25,
35704,unit_icon_0220_1_4.png,Frieren,,光,攻擊,5,未覺醒,非常駐,B,9060,801,571,104,15,50,15,0,
35714,unit_icon_0220_1_4.png,Frieren,,光,攻擊,5,覺醒,可召喚,B,9885,878,604,105,15,50,40,0,
35705,unit_icon_0220_1_5.png,Frieren,,暗,攻擊,5,未覺醒,非常駐,B,9720,747,582,104,15,50,15,0,
35715,unit_icon_0220_1_5.png,Frieren,,暗,攻擊,5,覺醒,可召喚,B,10545,812,626,105,15,50,15,25,
19415,unit_icon_0034_4_0.png,Frigate,,暗,支援,4,覺醒,可召喚,B,11370,593,626,108,15,50,15,0,Scroll of Light and Darkness
34301,unit_icon_0203_1_1.png,Frodo,,水,支援,5,未覺醒,非常駐,B,10380,593,692,104,15,50,15,0,
34311,unit_icon_0203_1_1.png,Frodo,,水,支援,5,覺醒,可召喚,B,11370,637,747,105,15,50,15,25,
16313,unit_icon_0024_2_1.png,Fuco,,風,體力,4,覺醒,可召喚,B,10875,703,549,96,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
27114,unit_icon_0098_1_4.png,Fudge,,光,攻擊,4,覺醒,可召喚,B,9555,758,582,103,15,50,15,0,
25113,unit_icon_0073_1_3.png,Fuuki,,風,體力,4,覺醒,可召喚,B,11370,703,516,100,15,50,40,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
10211,unit_icon_0000_0_3.png,Fynn,,水,攻擊,2,覺醒,可召喚,D,5265,736,560,111,15,50,15,0,Magic Shop / Secret Dungeon / Unknown Scroll or Social Summon
19411,unit_icon_0034_0_0.png,Galleon,,水,體力,4,覺醒,可召喚,S,11535,714,494,108,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
10613,unit_icon_0002_2_1.png,Gamir,,風,攻擊,2,覺醒,可召喚,D,6915,790,395,115,15,50,15,0,Magic Shop / Secret Dungeon / Unknown Scroll or Social Summon
10633,unit_icon_0211_3_3.png,Gamir,,風,攻擊,2,二次覺醒,可召喚,D,10050,867,494,115,15,50,15,0,
27111,unit_icon_0098_1_1.png,Ganache,,水,攻擊,4,覺醒,可召喚,B,9885,747,571,103,15,50,15,0,
34401,unit_icon_0204_1_1.png,Gandalf,,水,支援,5,未覺醒,非常駐,B,10875,538,714,99,15,50,15,0,
34411,unit_icon_0204_1_1.png,Gandalf,,水,支援,5,覺醒,可召喚,A,11850,571,780,100,15,50,40,0,
34402,unit_icon_0204_1_2.png,Gandalf,,火,支援,5,未覺醒,非常駐,B,10545,648,626,99,15,50,15,0,
34412,unit_icon_0204_1_2.png,Gandalf,,火,支援,5,覺醒,可召喚,B,11535,703,670,100,15,50,15,25,
34403,unit_icon_0204_1_3.png,Gandalf,,風,支援,5,未覺醒,非常駐,B,10710,527,736,99,15,50,15,0,
34413,unit_icon_0204_1_3.png,Gandalf,,風,支援,5,覺醒,可召喚,B,11700,593,769,115,15,50,15,0,
34404,unit_icon_0204_1_4.png,Gandalf,,光,支援,5,未覺醒,非常駐,B,11205,538,692,99,15,50,15,0,
34414,unit_icon_0204_1_4.png,Gandalf,,光,支援,5,覺醒,可召喚,B,12180,571,758,100,15,50,40,0,
34405,unit_icon_0204_1_5.png,Gandalf,,暗,攻擊,5,未覺醒,非常駐,B,9555,769,571,99,15,50,15,0,
34415,unit_icon_0204_1_5.png,Gandalf,,暗,攻擊,5,覺醒,可召喚,B,10380,845,604,100,30,50,15,0,
18511,unit_icon_0030_0_4.png,Gangchun,,水,攻擊,3,覺醒,可召喚,C,8400,703,549,100,15,50,15,0,Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
21113,unit_icon_0040_2_3.png,Ganymede,卡尼魅德,風,支援,5,覺醒,可召喚,A,10710,736,692,116,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
28915,unit_icon_0133_1_5.png,Gapsoo,甲秀,暗,體力,5,覺醒,可召喚,B,12015,615,725,96,15,50,15,25,
23301,unit_icon_0052_0_1.png,Gargoyle,,水,防禦,4,未覺醒,可召喚,C,8730,494,736,92,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
23302,unit_icon_0052_1_1.png,Gargoyle,,火,防禦,4,未覺醒,可召喚,C,9390,439,747,92,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
23303,unit_icon_0052_2_1.png,Gargoyle,,風,防禦,4,未覺醒,可召喚,C,8895,505,714,92,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
23304,unit_icon_0052_3_1.png,Gargoyle,,光,防禦,4,未覺醒,可召喚,C,9060,483,725,92,15,50,15,0,Scroll of Light and Darkness
23305,unit_icon_0052_4_1.png,Gargoyle,,暗,防禦,4,未覺醒,可召喚,C,8730,472,758,92,15,50,15,0,Scroll of Light and Darkness
13512,unit_icon_0013_1_3.png,Garo,,火,攻擊,4,覺醒,可召喚,B,8235,878,549,107,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
14012,unit_icon_0015_1_1.png,Garoche,,火,體力,3,覺醒,可召喚,B,12015,516,494,115,15,50,15,0,Vrofagus Ruins / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
14032,unit_icon_0053_1_1.png,Garoche,,火,體力,3,二次覺醒,可召喚,B,12675,604,582,115,15,50,15,0,Vrofagus Ruins / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
10215,unit_icon_0000_4_3.png,Garok,,暗,攻擊,2,覺醒,可召喚,D,7410,725,428,112,15,50,15,0,Secret Dungeon
10901,unit_icon_0003_0_1.png,Garuda,,水,支援,2,未覺醒,可召喚,S,10380,340,450,90,15,50,15,0,Magic Shop / Secret Dungeon / Unknown Scroll or Social Summon
10902,unit_icon_0003_1_1.png,Garuda,,火,支援,2,未覺醒,可召喚,D,6585,439,604,92,15,50,15,0,Fusion / Secret Dungeon / Unknown Scroll or Social Summon
10903,unit_icon_0003_2_1.png,Garuda,,風,支援,2,未覺醒,可召喚,D,7245,428,571,90,15,50,15,0,Mt. White Ragon / Magic Shop / Unknown Scroll or Social Summon
10905,unit_icon_0003_4_1.png,Garuda,,暗,支援,2,未覺醒,可召喚,D,7575,450,527,92,15,50,15,0,Secret Dungeon
10904,unit_icon_0003_3_1.png,Garuda,,光,支援,3,未覺醒,可召喚,C,8730,516,549,94,15,50,15,0,Scroll of Light and Darkness
22614,unit_icon_0047_3_2.png,Geldnir,,光,體力,5,覺醒,可召喚,B,11700,692,670,102,15,50,40,0,Scroll of Light and Darkness
18014,unit_icon_0028_3_4.png,Gemini,,光,攻擊,4,覺醒,可召喚,B,9225,780,582,106,15,50,15,0,Scroll of Light and Darkness
14812,unit_icon_0017_1_1.png,Geoffrey,,火,防禦,3,覺醒,可召喚,C,8565,571,670,97,15,50,15,0,Secret Dungeon / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
29211,unit_icon_0141_1_1.png,Geralt,,水,攻擊,5,覺醒,可召喚,B,9885,856,626,100,30,50,15,0,
29212,unit_icon_0141_1_2.png,Geralt,,火,攻擊,5,覺醒,可召喚,B,9555,867,637,100,15,50,15,25,
29213,unit_icon_0141_1_3.png,Geralt,,風,體力,5,覺醒,可召喚,B,12180,758,571,100,15,50,15,0,
29214,unit_icon_0141_1_4.png,Geralt,,光,攻擊,5,覺醒,可召喚,B,10380,834,615,100,30,50,15,0,
29215,unit_icon_0141_1_5.png,Geralt,,暗,體力,5,覺醒,可召喚,B,12510,725,582,100,15,50,15,0,
12701,unit_icon_0010_0_4.png,Ghost,,水,支援,1,未覺醒,可召喚,D,7905,483,307,101,15,50,15,0,Mt. Siz / Magic Shop / Unknown Scroll or Social Summon
12702,unit_icon_0010_1_4.png,Ghost,,火,支援,1,未覺醒,可召喚,D,7740,516,285,101,15,50,15,0,Magic Shop / Unknown Scroll or Social Summon
12703,unit_icon_0010_2_4.png,Ghost,,風,支援,1,未覺醒,可召喚,D,7410,527,296,101,15,50,15,0,Ferun Castle / Magic Shop / Unknown Scroll or Social Summon
12705,unit_icon_0010_4_4.png,Ghost,,暗,支援,1,未覺醒,可召喚,D,6915,538,318,101,15,50,15,0,Special Event
15715,unit_icon_0022_4_1.png,Giana,吉娜,暗,攻擊,5,覺醒,可召喚,S,10545,790,648,100,15,50,15,25,Scroll of Light and Darkness
22401,unit_icon_0046_0_4.png,Giant Warrior,,水,防禦,3,未覺醒,可召喚,C,8400,461,626,98,15,50,15,0,Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
22402,unit_icon_0046_1_4.png,Giant Warrior,,火,防禦,3,未覺醒,可召喚,C,8235,472,626,98,15,50,15,0,Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
22403,unit_icon_0046_2_4.png,Giant Warrior,,風,體力,4,未覺醒,可召喚,C,10050,538,604,98,15,50,15,0,Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
22503,unit_icon_0046_2_4.png,Giant Warrior,,風,體力,4,未覺醒,非常駐,C,10050,538,604,98,15,50,15,0,
22404,unit_icon_0046_3_4.png,Giant Warrior,,光,防禦,4,未覺醒,可召喚,C,8895,549,670,98,15,50,15,0,Scroll of Light and Darkness
22405,unit_icon_0046_4_4.png,Giant Warrior,,暗,體力,4,未覺醒,可召喚,C,10380,527,593,98,15,50,15,0,Scroll of Light and Darkness
22505,unit_icon_0046_4_4.png,Giant Warrior,,暗,體力,4,未覺醒,非常駐,C,10380,527,593,98,15,50,15,0,
32311,unit_icon_0177_1_1.png,Gideon,吉迪恩,水,防禦,5,覺醒,可召喚,B,11040,560,845,102,15,50,40,0,
18411,unit_icon_0030_0_0.png,Gildong,,水,攻擊,4,覺醒,可召喚,B,8730,845,549,104,15,50,15,25,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
13514,unit_icon_0013_3_3.png,Gin,,光,攻擊,4,覺醒,可召喚,B,9390,834,516,107,15,50,15,0,Scroll of Light and Darkness
15915,unit_icon_0023_4_3.png,Gina,,暗,攻擊,3,覺醒,可召喚,C,9555,692,483,97,15,50,15,0,Scroll of Light and Darkness
15935,unit_icon_0083_3_5.png,Gina,,暗,攻擊,3,二次覺醒,可召喚,B,10050,801,560,97,15,50,15,0,
26213,unit_icon_0089_1_3.png,GingerBrave,,風,攻擊,5,覺醒,可召喚,B,9885,823,659,110,15,50,15,0,
25013,unit_icon_0072_1_3.png,Giou,祇王,風,支援,5,覺醒,可召喚,B,11205,626,769,103,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
26915,unit_icon_0097_1_5.png,Giselle,,暗,防禦,5,覺醒,可召喚,B,10050,659,812,101,15,50,15,25,
28101,unit_icon_0116_0_1.png,Gladiatrix,,水,支援,4,未覺醒,可召喚,C,9390,615,571,99,15,50,15,0,
28104,unit_icon_0116_0_4.png,Gladiatrix,,光,支援,4,未覺醒,可召喚,C,9060,648,560,99,15,50,15,0,
28102,unit_icon_0116_0_2.png,Gladiatrix,,火,攻擊,5,未覺醒,可召喚,B,9225,801,560,99,15,50,15,0,
28103,unit_icon_0116_0_3.png,Gladiatrix,,風,攻擊,5,未覺醒,可召喚,B,9060,780,593,99,15,50,15,0,
28105,unit_icon_0116_0_5.png,Gladiatrix,,暗,攻擊,5,未覺醒,可召喚,B,8565,834,571,99,15,50,15,0,
17814,unit_icon_0028_3_2.png,Glinodon,,光,防禦,3,覺醒,可召喚,C,8730,604,626,103,30,50,15,0,Scroll of Light and Darkness
14213,unit_icon_0019_2_0.png,Gold Angelmon,,風,素材,1,覺醒,可召喚,D,165,11,11,0,0,0,0,0,Angel Garden / Hall of Wind / Glory Shop
18213,unit_icon_0030_2_2.png,Gold King Angelmon,,風,素材,1,覺醒,可召喚,D,165,11,11,0,0,0,0,0,In-App Purchase / World Boss
11401,unit_icon_0005_0_1.png,Golem,,水,防禦,3,未覺醒,可召喚,C,10050,329,648,86,15,50,15,0,Secret Dungeon / Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
11402,unit_icon_0005_1_1.png,Golem,,火,防禦,3,未覺醒,可召喚,C,9060,362,681,88,15,50,15,0,Mt. Siz / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
11403,unit_icon_0005_2_1.png,Golem,,風,防禦,3,未覺醒,可召喚,C,10545,373,571,91,15,50,15,0,Secret Dungeon / Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
11404,unit_icon_0005_3_1.png,Golem,,光,防禦,3,未覺醒,可召喚,C,9720,340,659,90,15,50,15,0,Scroll of Light and Darkness
11405,unit_icon_0005_4_1.png,Golem,,暗,防禦,3,未覺醒,可召喚,C,9225,384,648,88,15,50,15,0,Scroll of Light and Darkness
34801,unit_icon_0207_1_1.png,Gollum,,水,攻擊,4,未覺醒,非常駐,C,9060,659,549,104,15,50,15,0,
34811,unit_icon_0207_1_1.png,Gollum,,水,攻擊,4,覺醒,可召喚,B,9885,736,582,105,30,50,15,0,
34802,unit_icon_0207_1_2.png,Gollum,,火,攻擊,4,未覺醒,非常駐,C,9225,659,538,104,15,50,15,0,
34812,unit_icon_0207_1_2.png,Gollum,,火,攻擊,4,覺醒,可召喚,B,10215,725,571,105,15,50,15,25,
34803,unit_icon_0207_1_3.png,Gollum,,風,攻擊,4,未覺醒,非常駐,C,9060,681,527,104,15,50,15,0,
34813,unit_icon_0207_1_3.png,Gollum,,風,攻擊,4,覺醒,可召喚,B,9720,747,582,105,15,50,15,25,
34804,unit_icon_0207_1_4.png,Gollum,,光,攻擊,4,未覺醒,非常駐,C,9555,648,527,104,15,50,15,0,
34814,unit_icon_0207_1_4.png,Gollum,,光,攻擊,4,覺醒,可召喚,B,10215,714,582,105,15,50,15,25,
34805,unit_icon_0207_1_5.png,Gollum,,暗,攻擊,4,未覺醒,非常駐,C,8565,714,527,104,15,50,15,0,
34815,unit_icon_0207_1_5.png,Gollum,,暗,攻擊,4,覺醒,可召喚,B,9390,790,560,105,30,50,15,0,
10715,unit_icon_0002_4_3.png,Gorgo,,暗,體力,2,覺醒,可召喚,D,11205,351,549,102,15,50,15,0,Secret Dungeon
10735,unit_icon_0051_4_2.png,Gorgo,,暗,體力,2,二次覺醒,可召喚,D,12180,527,692,102,15,50,15,0,Secret Dungeon
19012,unit_icon_0033_1_1.png,Granite,,火,體力,3,覺醒,可召喚,C,11535,472,571,99,15,50,15,0,Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
16315,unit_icon_0024_4_1.png,Grego,,暗,體力,4,覺醒,可召喚,B,12015,615,560,96,15,50,15,0,Scroll of Light and Darkness
11501,unit_icon_0005_0_3.png,Griffon,,水,體力,3,未覺醒,可召喚,C,11535,329,549,110,15,50,15,0,Secret Dungeon / Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
11502,unit_icon_0005_1_3.png,Griffon,,火,支援,3,未覺醒,可召喚,A,8235,516,582,110,15,50,15,0,Secret Dungeon / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
11503,unit_icon_0005_2_3.png,Griffon,,風,支援,3,未覺醒,可召喚,S,9390,384,637,110,15,50,15,0,Tamor Desert / Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
11504,unit_icon_0005_3_3.png,Griffon,,光,防禦,3,未覺醒,可召喚,C,9885,439,549,110,15,50,15,0,Scroll of Light and Darkness
11505,unit_icon_0005_4_3.png,Griffon,,暗,防禦,3,未覺醒,可召喚,C,10545,450,494,110,15,50,15,0,Scroll of Light and Darkness
16001,unit_icon_0018_0_3.png,Grim Reaper,,水,攻擊,3,未覺醒,可召喚,A,7410,714,439,93,15,50,15,0,Guild Shop / Secret Dungeon / Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
16002,unit_icon_0018_1_3.png,Grim Reaper,,火,攻擊,3,未覺醒,可召喚,A,8730,670,395,93,15,50,15,0,Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
16003,unit_icon_0018_2_3.png,Grim Reaper,,風,攻擊,3,未覺醒,可召喚,C,9225,692,340,93,15,50,15,0,Aiden Forest / Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
16004,unit_icon_0018_3_3.png,Grim Reaper,,光,攻擊,3,未覺醒,可召喚,C,7410,714,439,93,15,50,15,0,Scroll of Light and Darkness
16005,unit_icon_0018_4_3.png,Grim Reaper,,暗,攻擊,3,未覺醒,可召喚,C,9885,659,329,93,15,50,15,0,Scroll of Light and Darkness
29914,unit_icon_0153_1_4.png,Groa,,光,支援,5,覺醒,可召喚,B,11535,670,703,101,15,50,40,0,
14415,unit_icon_0016_4_0.png,Grogen,,暗,攻擊,5,覺醒,可召喚,B,10380,801,648,98,30,50,15,0,Scroll of Light and Darkness
11414,unit_icon_0005_3_2.png,Groggo,,光,防禦,3,覺醒,可召喚,C,10875,362,725,91,15,50,15,0,Scroll of Light and Darkness
31413,unit_icon_0176_1_3.png,Gronn,,風,體力,4,覺醒,可召喚,B,11205,615,615,98,15,50,15,25,
17714,unit_icon_0027_3_4.png,Grotau,,光,體力,3,覺醒,可召喚,C,10215,571,560,99,15,50,15,0,Scroll of Light and Darkness
13711,unit_icon_0014_0_0.png,Gruda,,水,體力,3,覺醒,可召喚,C,11700,351,681,101,15,50,15,0,Secret Dungeon / Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
14115,unit_icon_0015_4_3.png,Guillaume,,暗,攻擊,4,覺醒,可召喚,B,8895,900,483,105,15,50,15,0,Scroll of Light and Darkness
18412,unit_icon_0030_1_0.png,Gunpyeong,,火,攻擊,3,覺醒,可召喚,C,8400,692,560,104,30,50,15,0,Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
24715,unit_icon_0068_1_5.png,Gurkha,,暗,體力,5,覺醒,可召喚,B,13005,637,637,101,15,50,40,0,Scroll of Light and Darkness
31713,unit_icon_0171_1_3.png,Gyomei Himejima,,風,防禦,5,覺醒,可召喚,B,10380,626,823,99,15,50,15,25,
30001,unit_icon_0146_0_1.png,Hacker,,水,支援,5,未覺醒,可召喚,B,10380,659,626,99,15,50,15,0,
30002,unit_icon_0146_0_2.png,Hacker,,火,支援,5,未覺醒,可召喚,A,10545,604,670,99,15,50,15,0,
30003,unit_icon_0146_0_3.png,Hacker,,風,攻擊,5,未覺醒,可召喚,B,9225,769,593,99,15,50,15,0,
30004,unit_icon_0146_0_4.png,Hacker,,光,支援,5,未覺醒,可召喚,B,10710,582,681,99,15,50,15,0,
30005,unit_icon_0146_0_5.png,Hacker,,暗,支援,5,未覺醒,可召喚,S,10050,593,714,99,15,50,15,0,
23711,unit_icon_0056_1_1.png,Haegang,海岡,水,支援,5,覺醒,可召喚,S,11040,747,659,102,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
13715,unit_icon_0014_4_0.png,Haken,,暗,體力,3,覺醒,可召喚,C,11205,461,604,101,15,50,15,0,Secret Dungeon / Scroll of Light and Darkness
16314,unit_icon_0024_3_1.png,Halphas,,光,防禦,4,覺醒,可召喚,B,9720,648,681,96,15,50,15,0,Scroll of Light and Darkness
13515,unit_icon_0013_4_3.png,Han,漢,暗,體力,5,覺醒,可召喚,B,12015,780,560,107,30,50,15,0,Scroll of Light and Darkness
19313,unit_icon_0032_2_4.png,Hannah,,風,攻擊,3,覺醒,可召喚,C,8400,725,527,117,15,50,15,0,Guild Shop
18515,unit_icon_0030_4_4.png,Hanra,,暗,攻擊,3,覺醒,可召喚,C,8730,747,483,100,15,50,15,0,Scroll of Light and Darkness
23714,unit_icon_0056_1_4.png,Hanwul,,光,攻擊,5,覺醒,可召喚,B,10050,878,593,102,30,50,15,0,Scroll of Light and Darkness
21001,unit_icon_0040_0_4.png,Harg,,水,支援,3,未覺醒,可召喚,C,8400,494,593,104,15,50,15,0,Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
21002,unit_icon_0040_1_4.png,Harg,,火,支援,3,未覺醒,可召喚,A,8730,516,549,104,15,50,15,0,Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
21005,unit_icon_0040_4_4.png,Harg,,暗,支援,3,未覺醒,可召喚,C,8235,549,549,104,15,50,15,0,Scroll of Light and Darkness
21003,unit_icon_0040_2_4.png,Harg,,風,支援,4,未覺醒,可召喚,C,9885,516,637,104,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
21004,unit_icon_0040_3_4.png,Harg,,光,支援,4,未覺醒,可召喚,C,9555,582,593,104,15,50,15,0,Scroll of Light and Darkness
21412,unit_icon_0043_1_2.png,Harmonia,,火,支援,4,覺醒,可召喚,B,11040,571,670,98,15,50,40,0,Fusion / Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
21401,unit_icon_0043_0_1.png,Harp Magician,,水,支援,4,未覺醒,可召喚,C,9555,549,626,97,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
21402,unit_icon_0043_1_1.png,Harp Magician,,火,支援,4,未覺醒,可召喚,C,9720,538,626,97,15,50,15,0,Fusion / Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
21403,unit_icon_0043_2_1.png,Harp Magician,,風,支援,4,未覺醒,可召喚,C,9885,549,604,97,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
21404,unit_icon_0043_3_1.png,Harp Magician,,光,支援,5,未覺醒,可召喚,B,10380,615,670,97,15,50,15,0,Scroll of Light and Darkness
21405,unit_icon_0043_4_1.png,Harp Magician,,暗,支援,5,未覺醒,可召喚,S,10875,593,659,97,15,50,15,0,Scroll of Light and Darkness
12101,unit_icon_0009_0_1.png,Harpu,,水,支援,2,未覺醒,可召喚,D,6585,527,516,105,15,50,15,0,Mt. White Ragon / Magic Shop / Unknown Scroll or Social Summon
12102,unit_icon_0009_1_1.png,Harpu,,火,支援,2,未覺醒,可召喚,S,9060,439,439,105,15,50,15,0,Magic Shop / Secret Dungeon / Unknown Scroll or Social Summon
12103,unit_icon_0009_2_1.png,Harpu,,風,支援,2,未覺醒,可召喚,D,7080,560,450,107,15,50,15,0,Magic Shop / Secret Dungeon / Unknown Scroll or Social Summon
12104,unit_icon_0009_3_1.png,Harpu,,光,攻擊,3,未覺醒,可召喚,C,8565,571,505,104,15,50,15,0,Secret Dungeon / Scroll of Light and Darkness
12105,unit_icon_0009_4_1.png,Harpu,,暗,攻擊,3,未覺醒,可召喚,C,8400,571,516,103,15,50,15,0,Secret Dungeon / Scroll of Light and Darkness
10501,unit_icon_0001_0_3.png,Harpy,,水,攻擊,3,未覺醒,可召喚,C,7740,670,461,104,15,50,15,0,Secret Dungeon / Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
10502,unit_icon_0001_1_3.png,Harpy,,火,攻擊,3,未覺醒,可召喚,C,6750,769,428,102,15,50,15,0,Secret Dungeon / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
10503,unit_icon_0001_2_3.png,Harpy,,風,攻擊,3,未覺醒,可召喚,C,8400,637,450,104,15,50,15,0,Kabir Ruins / Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
10504,unit_icon_0001_3_3.png,Harpy,,光,攻擊,3,未覺醒,可召喚,C,7080,681,494,104,15,50,15,0,Scroll of Light and Darkness
10505,unit_icon_0001_4_3.png,Harpy,,暗,攻擊,3,未覺醒,可召喚,C,7245,703,461,103,15,50,15,0,Scroll of Light and Darkness
20513,unit_icon_0039_2_2.png,Hathor,哈索爾,風,支援,5,覺醒,可召喚,A,11040,692,714,101,15,50,15,25,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
12815,unit_icon_0011_4_1.png,Havana,,暗,支援,1,覺醒,可召喚,D,7080,527,483,100,15,50,15,0,Special Event
30805,unit_icon_0162_1_5.png,Hayato,,暗,攻擊,5,未覺醒,非常駐,B,10875,801,615,104,15,50,15,0,
30815,unit_icon_0162_1_5.png,Hayato,,暗,攻擊,5,覺醒,可召喚,B,10875,801,615,104,15,50,15,25,
27913,unit_icon_0114_1_3.png,Hector,,風,攻擊,4,覺醒,可召喚,B,9225,801,560,98,15,50,15,0,
33012,unit_icon_0188_1_2.png,Heihachi Mishima,,火,體力,5,覺醒,可召喚,B,11535,703,670,99,15,50,15,25,
24814,unit_icon_0064_1_4.png,Hekerson,,光,支援,4,覺醒,可召喚,B,10710,703,560,101,15,50,15,0,Scroll of Light and Darkness
21512,unit_icon_0043_1_4.png,Helena,海倫娜,火,體力,5,覺醒,可召喚,B,12510,692,615,100,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
21612,unit_icon_0044_1_0.png,Helena,,火,體力,5,未覺醒,非常駐,B,12510,692,615,100,15,50,15,0,
